group,id,course,module,grade
1,184,Herbalism and Traditional Medicine,3,12
1,184,Herbalism and Traditional Medicine,3,13.5
1,184,Herbalism and Traditional Medicine,3,12.5
1,184,Hunting and Gathering Skills,2,9
1,184,Hunting and Gathering Skills,2,5
1,184,Hunting and Gathering Skills,2,7
1,184,Hunting and Gathering Skills,2,11
1,184,Hunting and Gathering Skills,2,18
1,184,Hunting and Gathering Skills,2,12
1,184,Martial Arts and Self-Defense,1,10
1,184,Martial Arts and Self-Defense,1,9
1,184,Martial Arts and Self-Defense,1,8.5
1,184,Martial Arts and Self-Defense,1,8
1,184,Martial Arts and Self-Defense,1,11
1,184,Martial Arts and Self-Defense,1,10.5
1,184,Martial Arts and Self-Defense,1,9.5
1,184,Martial Arts and Self-Defense,1,8
1,184,Shamanism and Spirit Communication,3,11.5
1,184,Shamanism and Spirit Communication,3,11
1,184,Shamanism and Spirit Communication,3,14
1,184,Storytelling and Oral Tradition,3,13.1
1,184,Storytelling and Oral Tradition,3,12.6
1,184,Storytelling and Oral Tradition,3,11.3
1,184,Storytelling and Oral Tradition,3,9.9
1,184,Storytelling and Oral Tradition,3,12.4
1,184,Storytelling and Oral Tradition,3,12.8
1,184,Storytelling and Oral Tradition,3,6.6
1,184,Storytelling and Oral Tradition,3,16.3
1,184,Tribal Law and Customs,1,6.9
1,184,Tribal Law and Customs,1,4.6
1,184,Tribal Law and Customs,1,7.5
1,184,Tribal Law and Customs,1,9.4
1,184,Tribal Law and Customs,1,7.5
1,235,Animal Lore and Totemism,1,10.75
1,235,Animal Lore and Totemism,1,11.75
1,235,Animal Lore and Totemism,1,16
1,235,Animal Lore and Totemism,1,13.25
1,235,Animal Lore and Totemism,1,14
1,235,Animal Lore and Totemism,1,10.5
1,235,Animal Lore and Totemism,1,13
1,235,Astronomy and Celestial Navigation,3,8
1,235,Astronomy and Celestial Navigation,3,10
1,235,Astronomy and Celestial Navigation,3,16
1,235,Drumming and Music,2,10.5
1,235,Drumming and Music,2,15
1,235,Drumming and Music,2,13
1,235,Drumming and Music,2,15
1,235,Drumming and Music,2,11
1,235,Drumming and Music,2,7.5
1,235,Drumming and Music,2,15.5
1,235,Earth Magic and Fertility Rituals,1,12.5
1,235,Earth Magic and Fertility Rituals,1,8
1,235,Earth Magic and Fertility Rituals,1,15
1,235,Earth Magic and Fertility Rituals,1,7.5
1,235,Earth Magic and Fertility Rituals,1,10.5
1,235,Earth Magic and Fertility Rituals,1,10
1,235,Earth Magic and Fertility Rituals,1,8
1,235,Earth Magic and Fertility Rituals,1,12.5
1,235,Earth Magic and Fertility Rituals,1,10
1,235,Herbalism and Traditional Medicine,3,14.5
1,235,Herbalism and Traditional Medicine,3,13.5
1,235,Herbalism and Traditional Medicine,3,5
1,235,Herbalism and Traditional Medicine,3,11.5
1,235,Hunting and Gathering Skills,2,6
1,235,Hunting and Gathering Skills,2,11
1,235,Hunting and Gathering Skills,2,11
1,235,Hunting and Gathering Skills,2,6
1,235,Hunting and Gathering Skills,2,8
1,235,Martial Arts and Self-Defense,1,8.5
1,235,Martial Arts and Self-Defense,1,8.5
1,235,Martial Arts and Self-Defense,1,9
1,235,Martial Arts and Self-Defense,1,7.5
1,235,Martial Arts and Self-Defense,1,8.5
1,235,Martial Arts and Self-Defense,1,7
1,235,Martial Arts and Self-Defense,1,10
1,235,Martial Arts and Self-Defense,1,9.5
1,235,Shamanism and Spirit Communication,3,13.5
1,235,Shamanism and Spirit Communication,3,11
1,235,Shamanism and Spirit Communication,3,10.5
1,235,Storytelling and Oral Tradition,3,12
1,235,Storytelling and Oral Tradition,3,12.6
1,235,Storytelling and Oral Tradition,3,10.3
1,235,Storytelling and Oral Tradition,3,13.6
1,235,Storytelling and Oral Tradition,3,9.3
1,235,Storytelling and Oral Tradition,3,12.9
1,235,Storytelling and Oral Tradition,3,9.5
1,235,Storytelling and Oral Tradition,3,7.2
1,235,Storytelling and Oral Tradition,3,8.7
1,235,Tribal Law and Customs,1,7.2
1,235,Tribal Law and Customs,1,6.1
1,235,Tribal Law and Customs,1,5.5
1,235,Tribal Law and Customs,1,5.4
1,235,Tribal Law and Customs,1,7.5
1,235,Tribal Law and Customs,1,7.8
1,241,Animal Lore and Totemism,1,12.5
1,241,Animal Lore and Totemism,1,16.25
1,241,Animal Lore and Totemism,1,10
1,241,Animal Lore and Totemism,1,13.75
1,241,Animal Lore and Totemism,1,18
1,241,Animal Lore and Totemism,1,15
1,241,Animal Lore and Totemism,1,11.75
1,241,Animal Lore and Totemism,1,14.25
1,241,Astronomy and Celestial Navigation,3,15
1,241,Astronomy and Celestial Navigation,3,12.5
1,241,Astronomy and Celestial Navigation,3,14
1,241,Drumming and Music,2,10.5
1,241,Drumming and Music,2,14
1,241,Drumming and Music,2,19
1,241,Drumming and Music,2,19
1,241,Drumming and Music,2,11
1,241,Drumming and Music,2,18
1,241,Earth Magic and Fertility Rituals,1,10.5
1,241,Earth Magic and Fertility Rituals,1,13
1,241,Earth Magic and Fertility Rituals,1,10
1,241,Earth Magic and Fertility Rituals,1,10
1,241,Earth Magic and Fertility Rituals,1,10.5
1,241,Earth Magic and Fertility Rituals,1,10.5
1,241,Earth Magic and Fertility Rituals,1,10.5
1,241,Earth Magic and Fertility Rituals,1,11.5
1,241,Earth Magic and Fertility Rituals,1,9
1,241,Herbalism and Traditional Medicine,3,11
1,241,Herbalism and Traditional Medicine,3,20
1,241,Herbalism and Traditional Medicine,3,15.5
1,241,Herbalism and Traditional Medicine,3,10.5
1,241,Hunting and Gathering Skills,2,8
1,241,Hunting and Gathering Skills,2,12
1,241,Hunting and Gathering Skills,2,5
1,241,Hunting and Gathering Skills,2,6
1,241,Hunting and Gathering Skills,2,14
1,241,Hunting and Gathering Skills,2,9
1,241,Martial Arts and Self-Defense,1,8
1,241,Martial Arts and Self-Defense,1,11
1,241,Martial Arts and Self-Defense,1,8.5
1,241,Martial Arts and Self-Defense,1,9
1,241,Martial Arts and Self-Defense,1,10.5
1,241,Martial Arts and Self-Defense,1,10
1,241,Martial Arts and Self-Defense,1,8.5
1,241,Martial Arts and Self-Defense,1,11.5
1,241,Shamanism and Spirit Communication,3,11.5
1,241,Shamanism and Spirit Communication,3,10.5
1,241,Shamanism and Spirit Communication,3,12.5
1,241,Storytelling and Oral Tradition,3,13.3
1,241,Storytelling and Oral Tradition,3,11.1
1,241,Storytelling and Oral Tradition,3,15.7
1,241,Storytelling and Oral Tradition,3,11.9
1,241,Storytelling and Oral Tradition,3,12
1,241,Storytelling and Oral Tradition,3,15.8
1,241,Storytelling and Oral Tradition,3,14.2
1,241,Storytelling and Oral Tradition,3,12.3
1,241,Tribal Law and Customs,1,9.9
1,241,Tribal Law and Customs,1,10
1,241,Tribal Law and Customs,1,6.2
1,241,Tribal Law and Customs,1,7
1,241,Tribal Law and Customs,1,3.7
1,241,Tribal Law and Customs,1,7.6
1,282,Animal Lore and Totemism,1,16.75
1,282,Animal Lore and Totemism,1,16.75
1,282,Animal Lore and Totemism,1,13.5
1,282,Animal Lore and Totemism,1,13
1,282,Animal Lore and Totemism,1,16.25
1,282,Animal Lore and Totemism,1,14.75
1,282,Animal Lore and Totemism,1,16
1,282,Animal Lore and Totemism,1,12.75
1,282,Astronomy and Celestial Navigation,3,9.5
1,282,Astronomy and Celestial Navigation,3,14.5
1,282,Drumming and Music,2,17
1,282,Drumming and Music,2,13
1,282,Drumming and Music,2,14.5
1,282,Drumming and Music,2,14.5
1,282,Drumming and Music,2,17
1,282,Drumming and Music,2,15
1,282,Earth Magic and Fertility Rituals,1,8.5
1,282,Earth Magic and Fertility Rituals,1,11.5
1,282,Earth Magic and Fertility Rituals,1,11.5
1,282,Earth Magic and Fertility Rituals,1,8.5
1,282,Earth Magic and Fertility Rituals,1,10.5
1,282,Earth Magic and Fertility Rituals,1,10
1,282,Earth Magic and Fertility Rituals,1,10
1,282,Earth Magic and Fertility Rituals,1,10
1,282,Earth Magic and Fertility Rituals,1,8.5
1,282,Herbalism and Traditional Medicine,3,10.5
1,282,Herbalism and Traditional Medicine,3,15.5
1,282,Herbalism and Traditional Medicine,3,14
1,282,Herbalism and Traditional Medicine,3,7.5
1,282,Hunting and Gathering Skills,2,8
1,282,Hunting and Gathering Skills,2,4
1,282,Hunting and Gathering Skills,2,8
1,282,Hunting and Gathering Skills,2,15
1,282,Hunting and Gathering Skills,2,13
1,282,Martial Arts and Self-Defense,1,9.5
1,282,Martial Arts and Self-Defense,1,7.5
1,282,Martial Arts and Self-Defense,1,9.5
1,282,Martial Arts and Self-Defense,1,9.5
1,282,Martial Arts and Self-Defense,1,8.5
1,282,Martial Arts and Self-Defense,1,10.5
1,282,Martial Arts and Self-Defense,1,8.5
1,282,Martial Arts and Self-Defense,1,9
1,282,Shamanism and Spirit Communication,3,12.5
1,282,Shamanism and Spirit Communication,3,10
1,282,Shamanism and Spirit Communication,3,13.5
1,282,Storytelling and Oral Tradition,3,11.7
1,282,Storytelling and Oral Tradition,3,11.4
1,282,Storytelling and Oral Tradition,3,10.3
1,282,Storytelling and Oral Tradition,3,14.7
1,282,Storytelling and Oral Tradition,3,11.1
1,282,Storytelling and Oral Tradition,3,9
1,282,Storytelling and Oral Tradition,3,12.4
1,282,Storytelling and Oral Tradition,3,9
1,282,Storytelling and Oral Tradition,3,9.4
1,282,Tribal Law and Customs,1,7.5
1,282,Tribal Law and Customs,1,12.5
1,282,Tribal Law and Customs,1,8.5
1,282,Tribal Law and Customs,1,6.4
1,282,Tribal Law and Customs,1,8.3
1,282,Tribal Law and Customs,1,5.8
1,311,Animal Lore and Totemism,1,16.75
1,311,Animal Lore and Totemism,1,10.75
1,311,Animal Lore and Totemism,1,12.25
1,311,Animal Lore and Totemism,1,13
1,311,Animal Lore and Totemism,1,15.25
1,311,Animal Lore and Totemism,1,14.25
1,311,Animal Lore and Totemism,1,19
1,311,Animal Lore and Totemism,1,12.25
1,311,Astronomy and Celestial Navigation,3,9
1,311,Astronomy and Celestial Navigation,3,15
1,311,Astronomy and Celestial Navigation,3,15.5
1,311,Drumming and Music,2,14
1,311,Drumming and Music,2,14.5
1,311,Drumming and Music,2,19.5
1,311,Drumming and Music,2,17.5
1,311,Drumming and Music,2,16
1,311,Drumming and Music,2,10.5
1,311,Drumming and Music,2,10
1,311,Earth Magic and Fertility Rituals,1,11
1,311,Earth Magic and Fertility Rituals,1,12.5
1,311,Earth Magic and Fertility Rituals,1,12.5
1,311,Earth Magic and Fertility Rituals,1,9.5
1,311,Earth Magic and Fertility Rituals,1,5.5
1,311,Earth Magic and Fertility Rituals,1,10
1,311,Earth Magic and Fertility Rituals,1,11.5
1,311,Earth Magic and Fertility Rituals,1,11.5
1,311,Earth Magic and Fertility Rituals,1,10.5
1,311,Herbalism and Traditional Medicine,3,16.5
1,311,Herbalism and Traditional Medicine,3,12.5
1,311,Herbalism and Traditional Medicine,3,17.5
1,311,Herbalism and Traditional Medicine,3,15.5
1,311,Hunting and Gathering Skills,2,12
1,311,Hunting and Gathering Skills,2,11
1,311,Hunting and Gathering Skills,2,9
1,311,Hunting and Gathering Skills,2,11
1,311,Hunting and Gathering Skills,2,13
1,311,Hunting and Gathering Skills,2,11
1,311,Martial Arts and Self-Defense,1,8
1,311,Martial Arts and Self-Defense,1,8.5
1,311,Martial Arts and Self-Defense,1,9.5
1,311,Martial Arts and Self-Defense,1,9
1,311,Martial Arts and Self-Defense,1,10.5
1,311,Martial Arts and Self-Defense,1,9
1,311,Martial Arts and Self-Defense,1,10
1,311,Shamanism and Spirit Communication,3,14
1,311,Shamanism and Spirit Communication,3,14.5
1,311,Shamanism and Spirit Communication,3,15
1,311,Storytelling and Oral Tradition,3,13.7
1,311,Storytelling and Oral Tradition,3,11.6
1,311,Storytelling and Oral Tradition,3,11.8
1,311,Storytelling and Oral Tradition,3,13.5
1,311,Storytelling and Oral Tradition,3,11.5
1,311,Storytelling and Oral Tradition,3,13.9
1,311,Storytelling and Oral Tradition,3,14.2
1,311,Storytelling and Oral Tradition,3,5.3
1,311,Tribal Law and Customs,1,9.5
1,311,Tribal Law and Customs,1,10.3
1,311,Tribal Law and Customs,1,5.4
1,311,Tribal Law and Customs,1,5.9
1,311,Tribal Law and Customs,1,8.9
1,311,Tribal Law and Customs,1,9.7
1,326,Animal Lore and Totemism,1,15.5
1,326,Animal Lore and Totemism,1,14.5
1,326,Animal Lore and Totemism,1,13.5
1,326,Animal Lore and Totemism,1,16.25
1,326,Animal Lore and Totemism,1,13.75
1,326,Animal Lore and Totemism,1,11
1,326,Animal Lore and Totemism,1,11.25
1,326,Astronomy and Celestial Navigation,3,11.5
1,326,Astronomy and Celestial Navigation,3,11
1,326,Astronomy and Celestial Navigation,3,10.5
1,326,Drumming and Music,2,10.5
1,326,Drumming and Music,2,16.5
1,326,Drumming and Music,2,18
1,326,Drumming and Music,2,11.5
1,326,Drumming and Music,2,14
1,326,Drumming and Music,2,13.5
1,326,Drumming and Music,2,13.5
1,326,Earth Magic and Fertility Rituals,1,9
1,326,Earth Magic and Fertility Rituals,1,10.5
1,326,Earth Magic and Fertility Rituals,1,10
1,326,Earth Magic and Fertility Rituals,1,10
1,326,Earth Magic and Fertility Rituals,1,9.5
1,326,Earth Magic and Fertility Rituals,1,10
1,326,Earth Magic and Fertility Rituals,1,11.5
1,326,Earth Magic and Fertility Rituals,1,9
1,326,Earth Magic and Fertility Rituals,1,12
1,326,Herbalism and Traditional Medicine,3,14
1,326,Herbalism and Traditional Medicine,3,14
1,326,Herbalism and Traditional Medicine,3,6
1,326,Herbalism and Traditional Medicine,3,15
1,326,Hunting and Gathering Skills,2,10
1,326,Hunting and Gathering Skills,2,6
1,326,Hunting and Gathering Skills,2,11
1,326,Hunting and Gathering Skills,2,14
1,326,Hunting and Gathering Skills,2,11
1,326,Martial Arts and Self-Defense,1,8
1,326,Martial Arts and Self-Defense,1,8
1,326,Martial Arts and Self-Defense,1,9.5
1,326,Martial Arts and Self-Defense,1,8.5
1,326,Martial Arts and Self-Defense,1,11.5
1,326,Martial Arts and Self-Defense,1,7.5
1,326,Martial Arts and Self-Defense,1,9
1,326,Martial Arts and Self-Defense,1,8
1,326,Shamanism and Spirit Communication,3,12.5
1,326,Shamanism and Spirit Communication,3,12.5
1,326,Shamanism and Spirit Communication,3,12.5
1,326,Storytelling and Oral Tradition,3,14.8
1,326,Storytelling and Oral Tradition,3,11.7
1,326,Storytelling and Oral Tradition,3,13.4
1,326,Storytelling and Oral Tradition,3,8.2
1,326,Storytelling and Oral Tradition,3,13.5
1,326,Storytelling and Oral Tradition,3,12.8
1,326,Storytelling and Oral Tradition,3,9.9
1,326,Storytelling and Oral Tradition,3,12.8
1,326,Storytelling and Oral Tradition,3,13.9
1,326,Tribal Law and Customs,1,9.2
1,326,Tribal Law and Customs,1,4.3
1,326,Tribal Law and Customs,1,12
1,326,Tribal Law and Customs,1,8.3
1,326,Tribal Law and Customs,1,6.7
1,326,Tribal Law and Customs,1,5.9
1,427,Animal Lore and Totemism,1,14.75
1,427,Animal Lore and Totemism,1,10.5
1,427,Animal Lore and Totemism,1,18.25
1,427,Animal Lore and Totemism,1,18.25
1,427,Animal Lore and Totemism,1,18.5
1,427,Animal Lore and Totemism,1,10.25
1,427,Animal Lore and Totemism,1,11.5
1,427,Animal Lore and Totemism,1,14
1,427,Astronomy and Celestial Navigation,3,13.5
1,427,Astronomy and Celestial Navigation,3,12
1,427,Astronomy and Celestial Navigation,3,9.5
1,427,Drumming and Music,2,18.5
1,427,Drumming and Music,2,12.5
1,427,Drumming and Music,2,10.5
1,427,Drumming and Music,2,13.5
1,427,Drumming and Music,2,18
1,427,Drumming and Music,2,17
1,427,Drumming and Music,2,17
1,427,Earth Magic and Fertility Rituals,1,8
1,427,Earth Magic and Fertility Rituals,1,11
1,427,Earth Magic and Fertility Rituals,1,8.5
1,427,Earth Magic and Fertility Rituals,1,15
1,427,Earth Magic and Fertility Rituals,1,8.5
1,427,Earth Magic and Fertility Rituals,1,8.5
1,427,Earth Magic and Fertility Rituals,1,8
1,427,Earth Magic and Fertility Rituals,1,6.5
1,427,Earth Magic and Fertility Rituals,1,12
1,427,Herbalism and Traditional Medicine,3,12
1,427,Herbalism and Traditional Medicine,3,13
1,427,Herbalism and Traditional Medicine,3,8
1,427,Herbalism and Traditional Medicine,3,13.5
1,427,Hunting and Gathering Skills,2,16
1,427,Hunting and Gathering Skills,2,17
1,427,Hunting and Gathering Skills,2,9
1,427,Hunting and Gathering Skills,2,17
1,427,Hunting and Gathering Skills,2,13
1,427,Hunting and Gathering Skills,2,11
1,427,Martial Arts and Self-Defense,1,10
1,427,Martial Arts and Self-Defense,1,7
1,427,Martial Arts and Self-Defense,1,11
1,427,Martial Arts and Self-Defense,1,9
1,427,Martial Arts and Self-Defense,1,7.5
1,427,Martial Arts and Self-Defense,1,10
1,427,Martial Arts and Self-Defense,1,9.5
1,427,Martial Arts and Self-Defense,1,9.5
1,427,Shamanism and Spirit Communication,3,9.5
1,427,Shamanism and Spirit Communication,3,13.5
1,427,Storytelling and Oral Tradition,3,14.8
1,427,Storytelling and Oral Tradition,3,9.2
1,427,Storytelling and Oral Tradition,3,13.6
1,427,Storytelling and Oral Tradition,3,8.4
1,427,Storytelling and Oral Tradition,3,14.9
1,427,Storytelling and Oral Tradition,3,15.9
1,427,Storytelling and Oral Tradition,3,9.1
1,427,Storytelling and Oral Tradition,3,8.9
1,427,Storytelling and Oral Tradition,3,9.4
1,427,Tribal Law and Customs,1,7.8
1,427,Tribal Law and Customs,1,9.1
1,427,Tribal Law and Customs,1,10.6
1,427,Tribal Law and Customs,1,4.5
1,427,Tribal Law and Customs,1,9.6
1,427,Tribal Law and Customs,1,9.4
1,428,Animal Lore and Totemism,1,14.5
1,428,Animal Lore and Totemism,1,17
1,428,Animal Lore and Totemism,1,14
1,428,Animal Lore and Totemism,1,12.5
1,428,Animal Lore and Totemism,1,10
1,428,Animal Lore and Totemism,1,13.25
1,428,Animal Lore and Totemism,1,11.75
1,428,Animal Lore and Totemism,1,13.5
1,428,Astronomy and Celestial Navigation,3,11
1,428,Astronomy and Celestial Navigation,3,12.5
1,428,Astronomy and Celestial Navigation,3,14
1,428,Drumming and Music,2,17
1,428,Drumming and Music,2,12
1,428,Drumming and Music,2,17
1,428,Drumming and Music,2,15
1,428,Drumming and Music,2,6
1,428,Drumming and Music,2,13.5
1,428,Drumming and Music,2,14.5
1,428,Earth Magic and Fertility Rituals,1,9
1,428,Earth Magic and Fertility Rituals,1,12.5
1,428,Earth Magic and Fertility Rituals,1,10
1,428,Earth Magic and Fertility Rituals,1,10.5
1,428,Earth Magic and Fertility Rituals,1,9.5
1,428,Earth Magic and Fertility Rituals,1,10
1,428,Earth Magic and Fertility Rituals,1,10.5
1,428,Earth Magic and Fertility Rituals,1,10
1,428,Earth Magic and Fertility Rituals,1,8.5
1,428,Herbalism and Traditional Medicine,3,14
1,428,Herbalism and Traditional Medicine,3,14
1,428,Herbalism and Traditional Medicine,3,9.5
1,428,Herbalism and Traditional Medicine,3,15
1,428,Hunting and Gathering Skills,2,9
1,428,Hunting and Gathering Skills,2,3
1,428,Hunting and Gathering Skills,2,8
1,428,Hunting and Gathering Skills,2,10
1,428,Hunting and Gathering Skills,2,6
1,428,Hunting and Gathering Skills,2,5
1,428,Martial Arts and Self-Defense,1,9.5
1,428,Martial Arts and Self-Defense,1,8.5
1,428,Martial Arts and Self-Defense,1,8.5
1,428,Martial Arts and Self-Defense,1,10
1,428,Martial Arts and Self-Defense,1,9
1,428,Martial Arts and Self-Defense,1,9.5
1,428,Martial Arts and Self-Defense,1,11
1,428,Martial Arts and Self-Defense,1,10.5
1,428,Shamanism and Spirit Communication,3,12
1,428,Shamanism and Spirit Communication,3,13.5
1,428,Shamanism and Spirit Communication,3,14
1,428,Storytelling and Oral Tradition,3,13.9
1,428,Storytelling and Oral Tradition,3,9.2
1,428,Storytelling and Oral Tradition,3,13.8
1,428,Storytelling and Oral Tradition,3,10.6
1,428,Storytelling and Oral Tradition,3,10.8
1,428,Storytelling and Oral Tradition,3,10.5
1,428,Storytelling and Oral Tradition,3,11.8
1,428,Storytelling and Oral Tradition,3,14.7
1,428,Storytelling and Oral Tradition,3,11
1,428,Tribal Law and Customs,1,4.7
1,428,Tribal Law and Customs,1,9.9
1,428,Tribal Law and Customs,1,6.6
1,428,Tribal Law and Customs,1,10.9
1,428,Tribal Law and Customs,1,6.6
1,428,Tribal Law and Customs,1,6.9
1,503,Animal Lore and Totemism,1,14
1,503,Animal Lore and Totemism,1,12.25
1,503,Animal Lore and Totemism,1,10.25
1,503,Animal Lore and Totemism,1,15.75
1,503,Animal Lore and Totemism,1,14.5
1,503,Animal Lore and Totemism,1,15.5
1,503,Animal Lore and Totemism,1,15
1,503,Astronomy and Celestial Navigation,3,8
1,503,Astronomy and Celestial Navigation,3,13
1,503,Astronomy and Celestial Navigation,3,11.5
1,503,Drumming and Music,2,13
1,503,Drumming and Music,2,15
1,503,Drumming and Music,2,19.5
1,503,Drumming and Music,2,15
1,503,Drumming and Music,2,17.5
1,503,Drumming and Music,2,20
